ies,sigla,uf,cidade,campus,curso,grau,turno,grupo,categoria,nota,vagas,inscricoes
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Catolé do Rocha,CAMPUS CATOLÉ DO ROCHA,ARQUITETURA E URBANISMO,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,644.58,1,91
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Catolé do Rocha,CAMPUS CATOLÉ DO ROCHA,ARQUITETURA E URBANISMO,Bacharelado,Integral,Cotas (PCD),PCD · qualquer escola,424.02,1,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Catolé do Rocha,CAMPUS CATOLÉ DO ROCHA,ARQUITETURA E URBANISMO,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,653.19,13,149
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",593.97,7,98
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",625.58,7,127
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,613.03,1,6
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,639.4,1,6
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,651.93,1,177
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,652.77,2,232
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Cotas (PCD),PCD · qualquer escola,602.34,1,9
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Santa Rita,CAMPUS SANTA RITA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Noturno,Ampla Concorrência,Ampla Concorrência,665.44,19,376
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",524.44,7,41
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",550.66,7,46
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,481.67,1,2
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,442.13,1,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,575.48,1,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,560.67,1,77
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,583.88,2,85
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Itaporanga,Campus Itaporanga,ENGENHARIA CIVIL,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,586.03,19,112
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",514.23,13,81
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",550.4,13,89
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,433.44,1,4
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,381.16,2,4
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,428.89,2,5
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,578.83,4,166
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,590.13,5,185
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Cotas (PCD),PCD · qualquer escola,517.3,2,11
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,Campina Grande,CAMPUS CAMPINA GRANDE,ENGENHARIA CIVIL,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,601.39,38,272
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",635.37,10,183
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",664.26,10,227
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,544.88,2,16
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,649.09,2,22
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,689.59,2,327
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,701.02,3,439
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Cotas (PCD),PCD · qualquer escola,682.44,2,26
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,PB,João Pessoa,CAMPUS JOÃO PESSOA,ENGENHARIA DE SOFTWARE,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,709.83,28,734
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",570.74,7,177
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,527.28,1,11
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,505.82,1,8
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",562.63,7,167
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,512.27,1,8
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,588.18,1,323
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,589.86,2,345
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,591.07,20,411
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",549.34,7,151
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",558.68,7,159
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,534.18,1,9
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),PCD · renda ≤1 SM,550.33,1,6
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),PCD · qualquer renda,576.89,1,6
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,579.28,1,274
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,579.79,2,289
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,PEDAGOGIA,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,580.78,20,335
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",502.19,7,61
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",547.52,7,65
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,463.85,1,2
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,399.31,1,2
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,560.25,1,126
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,563.17,2,139
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,572.1,20,186
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",489.07,7,38
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",518.1,7,42
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,510.43,1,3
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),PCD · qualquer renda,442.39,1,1
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,548.73,1,76
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,549.7,2,88
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ENGENHARIA DE ALIMENTOS,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,550.95,20,118
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",636.54,14,246
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",653.63,14,277
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,536.47,1,11
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,490.22,2,8
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,526.85,2,10
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,687.51,3,476
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,692.6,4,557
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,695.8,40,764
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",629.86,14,202
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",652.76,14,213
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,628.4,1,18
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,512.13,2,7
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,532.75,2,7
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,664.98,3,417
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,668.24,4,453
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,670.92,40,552
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",591.05,14,307
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",616.73,14,327
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,547.95,1,21
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,467.82,2,6
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,511.7,2,6
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,635.51,3,611
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,639.2,4,675
UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE ,PE,Garanhuns,Unidade SEDE,ADMINISTRAÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,641.37,40,833
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",540.44,9,102
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",573.22,8,107
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,488.12,2,7
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,509.14,2,7
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,610.32,1,194
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,611.72,1,214
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,613.38,25,269
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",553.16,9,152
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",571.18,8,159
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,454.72,1,4
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),Quilombola · qualquer renda,459.34,1,4
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,444.02,2,7
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,Cajazeiras,Campus de Cajazeiras,HISTÓRIA,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,468.48,2,7
